car_park_no,address,x_coord,y_coord,longitude,latitude,nearest_charger_distance_m,high_gap_area
PL67,BLK 314 PUNGGOL WAY,35143.9937,43367.4988,103.89751341807955,1.4084738701672737,0.0038720740845838613,False
PL68,BLK 217 SUMANG WALK,34935.4135,42745.609,103.8956389998495,1.4028497771467379,0.00253676711265878,False
PL69,BLK 661 EDGEDALE PLAINS,37380.9995,42710.8525,103.91761458579163,1.4025347595532867,0.004758540785344873,False
PL70,BLK 226 SUMANG LANE,34668.4946,42762.2985,103.89324051770683,1.4030007739268127,0.003498424761095483,False
PL71,BLK 682 EDGEDALE PLAINS EDGEDALE PLAINS,37175.8873,42873.1765,103.91577153642424,1.404002823949442,0.004838761067215713,False
PL72,BLK 222 SUMANG LANE SUMANG LANE,34784.0419,42552.2276,103.89427875623936,1.4011009423466618,0.0067593741633993724,False
PL73,BLK 228 PUNGGOL FIELD,34533.1571,42794.7856,103.89202440609496,1.4032946064344987,0.0009837842164542223,False
PL74,BLK 233 SUMANG LANE,34486.264,42569.8371,103.89160298259306,1.4012602647548897,0.004363330221214962,False
PL75,BLK 325 SUMANG WALK,35281.7517,43917.728,103.898751428957,1.4134499069115312,0.00330451555870945,False
PL76,BLK 326 SUMANG WALK SUMANG WALK,35345.9447,43901.2419,103.89932825423607,1.413300796243431,0.0050968810886154745,False
PL77,BLK 659 PUNGGOL EAST ROAD,37596.6187,42542.5155,103.91955204475835,1.401012310975495,0.00511536793314478,False
PL78,BLK 322 SUMANG WALK,35143.0392,43671.1572,103.89750491628322,1.4112200458616677,0.005401990308050497,False
PL79,BLK 655 PUNGGOL EAST,37787.0655,42329.5838,103.92126329189911,1.3990865715031735,0.0032884743589442016,False
PL80,BLK 407A-407B NORTHSHORE WALK,35655.2525,44286.5897,103.9021077540441,1.4167856591181187,0.006827423128046998,False
PL81,BLK 421A NORTHSHORE DRIVE,35919.5379,44619.0472,103.90448268138022,1.419792210283198,0.0023610423056623867,False
PL82,BLK 413A NORTHSHORE DRIVE,35450.915,44307.2069,103.90027160812295,1.4169721676214329,0.003705395436904275,False
PL83,BLK 419A NORTHSHORE DRIVE,35655.8827,44477.4339,103.90211346787348,1.4185115837826394,0.003994637230728951,False
PL84,BLK 653 PUNGGOL DRIVE,37695.6419,42190.0385,103.92044173089411,1.3978246062557662,0.0034988441078985474,False
PL85,BLK 402 NORTHSHORE DRIVE,35458.3738,44025.7231,103.9003385588945,1.4144265294571667,2.3097887754372666,False
PL86,BLK 411 NORTHSHORE DRIVE,36071.7449,44415.8333,103.90585033890689,1.4179543758353037,0.005083846830666624,False
PL87,BLK 423C NORTHSHORE CRESCENT,36109.5023,44575.0173,103.90618966735775,1.4193939665916053,32.41537250353646,False
PL88,BLK 433 NORTHSHORE DRIVE,36576.359,44364.7351,103.91038472453967,1.417492115176636,0.0032027411683755824,False
PL89,BLK 435 NORTHSHORE DRIVE,36642.0912,44523.7985,103.91097543387741,1.4189306059857634,0.0038186395251092247,False
PL90,BLK 445 & 446 PUNGGOL WAY,36818.6795,44400.8047,103.91256219755702,1.4178182413776312,215.10150950281758,False
PM1,BLK 473A PASIR RIS DRIVE 6,41720.207,39587.085,103.95660442487505,1.374282852405608,0.005961014429318255,False
PM10,BLK 204A PASIR RIS STREET 21,42373.461,38753.7772,103.96247396456312,1.3667464214739626,0.004599344695963111,False
PM11,BLK 269A PASIR RIS STREET 21,42482.8751,38537.8136,103.96345701840346,1.3647932754078989,0.003409450585683897,False
PM12,BLK 272A PASIR RIS STREET 21,42657.807,38550.2316,103.96502890331372,1.364905492978833,0.0008617889714937676,False
PM13,BLK 199A PASIR RIS STREET 12,42053.3726,38723.5879,103.95959774167446,1.366473554777537,0.0068261221155677095,False
PM14,BLK 180A PASIR RIS STREET 11,42109.8791,38528.4122,103.96010539790726,1.3647084328267207,0.003651163043498433,False
PM15,BLK 158A PASIR RIS STREET 13,42284.7957,38467.7932,103.96167711032794,1.3641601337238678,0.0039149584309693865,False
PM16,BLK 149A PASIR RIS STREET 13,42400.9355,38268.6092,103.96272060688577,1.3623587330477784,0.0037470836333704702,False
PM17,BLK 142A PASIR RIS STREET 11,42071.2657,38321.6853,103.95975833337474,1.3628388914348102,0.003824647085258368,False
PM18,BLK 135A PASIR RIS STREET 11,41750.9103,38533.7141,103.95687982769032,1.3647565501015386,0.006334405629865261,False
PM19,BLK 108A PASIR RIS STREET 12,41766.7964,38887.5806,103.95702273852433,1.367956777555041,0.004949032425024475,False
PM2,BLK 220A PASIR RIS STREET 21,42210.8365,39121.6128,103.96101285046049,1.3700730656196631,0.006693374055206825,False
PM20,BLK 526 PASIR RIS STREET 51,40702.1342,38896.9108,103.94745603169562,1.368041633413594,0.005112126204568252,False
PM21,BLK 530 PASIR RIS DRIVE 1,40920.1747,39245.8244,103.94941542540158,1.3711969823159393,0.0034355639790977894,False
PM22,BLK 555A PASIR RIS STREET 51,41231.6084,38954.5238,103.95221374215522,1.3685624312364952,182.52545774226786,False
PM23,BLK 564A PASIR RIS STREET 51,40930.0174,38967.7033,103.9495037477115,1.368681755302249,0.00725695307262184,False
PM24,BLK 561A PASIR RIS STREET 51,41131.632,38802.2291,103.9513153189908,1.3671851799114298,0.003068504068154573,False
PM25,BLK 500A PASIR RIS STREET 52,40496.5258,39820.0373,103.94560888980388,1.3763901312097717,0.0036444710707370597,False
PM26,BLK 521A PASIR RIS STREET 52,40316.681,39541.0967,103.94399274023186,1.373867572894941,0.005384686996819711,False
PM27,BLK 578A PASIR RIS STREET 53,40606.3885,39551.3513,103.94659596969208,1.3739601888977975,0.003582788188650618,False
PM28,BLK 586A PASIR RIS STREET 53,40736.5955,39633.1743,103.94776600610439,1.3747001092714668,0.0012321681347850237,False
PM29,BLK 601A ELIAS ROAD,40247.7753,39924.3544,103.94337373293367,1.3773336408343035,0.0058230762526076995,False
PM3,BLK 225A PASIR RIS STREET 21,42201.9401,39312.6071,103.96093300168182,1.3718003498167461,0.005532809143769676,False
PM30,BLK 614A ELIAS ROAD,40114.6224,39748.7266,103.94217718688299,1.3757453839953475,0.002296935826373222,False
PM31,BLK 588 TO 589 PASIR RIS DRIVE 3,40664.8609,39906.6749,103.94712153743028,1.3771735769826878,189.0883673306332,False
PM32,BLK 631A PASIR RIS DRIVE 3,39883.2972,40142.5172,103.94009872430242,1.379306773598291,0.003983118674815171,False
PM33,BLK 635A PASIR RIS DRIVE 1,39864.6837,39894.7315,103.93993136890829,1.3770658998249783,0.0034512351414759217,False
PM34,BLK 649A PASIR RIS DRIVE 10,39728.975,39998.0806,103.9387119702444,1.378000605084881,0.003350750756326322,False
PM35,BLK 700A PASIR RIS DRIVE 10,39721.1068,40304.2524,103.93864139053586,1.3807695117170868,0.001671867454059385,False
PM36,BLK 710A PASIR RIS STREET 72,39546.2838,40486.3671,103.93707054978742,1.382416558645188,0.007184202086017984,False
PM37,BLK 718A PASIR RIS STREET 72,39429.3197,40431.9844,103.93601952013235,1.3819247877443936,0.002616190870865779,False
PM38,BLK 736A PASIR RIS DRIVE 10,39565.4411,40102.7854,103.93724254160885,1.3789475812238117,0.005067052390459174,False
PM4,BLK 231A PASIR RIS DRIVE 4,42258.6513,39567.5489,103.96144271358429,1.3741059191478615,134.60165595415123,False
PM40,BLK 744A PASIR RIS STREET 71,39358.5759,39992.2049,103.93538366563013,1.3779476132601687,0.004089141834173203,False
PM41,BLK 747A PASIR RIS STREET 71,39214.3187,40090.5883,103.93408744824963,1.3788374116684676,0.005510096469750302,False
PM43,BLK 757A PASIR RIS STREET 71,39108.47,39913.5495,103.933136254465,1.3772363788570843,0.005572663670440471,False
PM44,BLK 762A PASIR RIS STREET 71,39126.6463,39773.0358,103.93329952863957,1.375965618267452,0.0037706102098438304,False
PM45,BLK 773A PASIR RIS STREET 71,39416.5981,39622.2609,103.93590489391228,1.3746019548874393,0.0050528822056551265,False
PM46,BLK 782A PASIR RIS STREET 71,39692.8318,39469.9703,103.93838698872838,1.373224586883511,0.001919663996858862,False
PM5,BLK 235A PASIR RIS STREET 21,42388.3371,39530.4506,103.96260801282267,1.373770353071396,0.005400026976571595,False
PM6,BLK 245A PASIR RIS STREET 21,42477.8773,39204.2227,103.96341243438104,1.370820028225231,278.9539986209031,False
PM7,BLK 257A PASIR RIS STREET 21,42459.8111,38843.4823,103.96324992159052,1.367557638171994,0.004867893346282661,False
PM8,BLK 458A PASIR RIS DRIVE 4,42126.5924,39294.429,103.96025594204671,1.3716359902146564,0.004791908128093031,False
PM9,BLK 216A PASIR RIS STREET 21,42233.462,38924.6687,103.96121606162903,1.3682919670590967,0.005613390264003587,False
PP1,BLK 101 TO 109 POTONG PASIR AVENUE 1,31994.78,35133.03,103.86921395965454,1.3340049020680769,0.004484225087829357,False
PP2,BLK 143 TO 145 POTONG PASIR AVENUE 2/3,31643.1687,34986.5402,103.86605451410936,1.3326801447688825,0.005210296620521216,False
PP3,BLK 134 TO 142 POTONG PASIR AVENUE 3,31619.7981,35088.4721,103.86584452814029,1.3336019833981616,0.0036266556656648417,False
PP4,BLK 121 TO 133 POTONG PASIR AVENUE 1,31650.3687,35213.5248,103.86611923734664,1.3347329118377305,0.004348740334139112,False
PP5,BLK 113 TO 120 POTONG PASIR AVENUE 1,31328.03,35388.25,103.86322285844973,1.3363131015185339,0.004615158561180658,False
PP6,BLK 146 POTONG PASIR AVENUE 2,31816.7963,34942.7097,103.86761465081399,1.3322837359757804,172.83792992016916,False
PP9T,BLK 145 POTONG PASIR AVENUE 2/3,31643.7896,34932.8598,103.86606008684048,1.3321946782571863,0.0028210665965267326,False
PRM,BLK 33 PARK CRESCENT MSCP,28996.2194,29764.092,103.84227000806189,1.2854503678206244,0.003682300602194991,False
PRM1,BLK 441A PASIR RIS DRIVE 6,41857.2031,39071.4559,103.95783518955061,1.3696196338882014,0.003936355026947162,False
PRS1,BLK 212A PASIR RIS STREET 21,42134.4478,38894.2762,103.96032633770311,1.368017156377775,103.36811821588294,False
PR1,BLK 101/108 PASIR RIS STREET 12,41875.5357,38818.4836,103.95799980233409,1.367331839559714,0.004398764806392172,False
PR10,BLK 467/477 PASIR RIS DRIVE 6,41784.5801,39526.9469,103.95718283417933,1.3737389560940712,0.006176187674497472,False
PR11,BLK 478/487 PASIR RIS DRIVE 4,42030.2409,39606.4261,103.95939030529709,1.3744576196610299,0.0022601936668228254,False
PR12,BLK 544/556 PASIR RIS STREET 51,41283.8272,38971.2519,103.95268297102702,1.3687136904214412,227.6665744633796,False
PR13,"BLK 537-543, 564-569 PASIR RIS STREET 51",40942.8203,39055.5703,103.94961882876983,1.3694763858176857,0.003560386749722469,False
PR14,BLK 557-562 PASIR RIS STREET 51,41151.375,38747.043,103.95149269876835,1.36668608880898,58.79672242329347,False
PR2,BLK 109/129 PASIR RIS STREET 11,41590.9705,38812.1621,103.95544278951135,1.3672748025475827,191.01154263856372,False
PR3,BLK 531/536 PASIR RIS DRIVE 1/PASIR RIS CENTRAL,41064.8727,39231.0631,103.95071563026282,1.3710634228755592,0.004210880929675064,False
PR4,BLK 406/411 PASIR RIS DRIVE 6,41488.2976,39437.995,103.95452048873393,1.3729346460751741,0.005265012044507084,False
PR5,"BLK 405/406, 412/429 PASIR RIS DRIVE 6",41554.7014,39169.7008,103.95511705035062,1.370508264193335,0.006794775452247249,False
PR6,BLK 441/445 PASIR RIS DRIVE 6,41830.3635,39044.8529,103.95759400506218,1.3693790590205053,0.004583298223361142,False
PR7,BLK 446/455 PASIR RIS DRIVE 6,41840.49,39225.13,103.95768508262705,1.3710094121120664,66.38830386644848,False
PR8,BLK 456/461 PASIR RIS DRIVE 4,42050.749,39253.7168,103.95957441760447,1.371267840795118,0.00493189787103411,False
PR9,BLK 463/466 PASIR RIS STREET 41,41926.2439,39467.9453,103.95845575439009,1.3732053012591277,0.005064628685143123,False
P1,BLK 196 PUNGGOL FIELD,36202.3912,42357.2043,103.90702372583482,1.3993368546917764,0.005789342425835935,False
P11,BLK 416 PANDAN GARDENS,18544.4873,33717.7282,103.74835585800413,1.321204214426874,0.004928935262295563,False
P12,BLK 415 PANDAN GARDENS,18526.4824,33647.3125,103.74819409636507,1.3205673948612164,0.0006986819067423765,False
P13,BLK 401/402 PANDAN GARDENS,18772.8516,33660.8789,103.75040784611791,1.32069015976828,0.006793211222318044,False
P14,BLK 403/408 PANDAN GARDENS,18635.6875,33513.0954,103.74917540107634,1.3193536177884093,0.0019781247264345435,False
P15,BLK 413 PANDAN GARDENS,18521.3692,33566.3085,103.74814817657057,1.3198348225460355,0.003609228104043408,False
P16,BLK 412/414 PANDAN GARDENS,18411.9297,33571.571,103.74716480513705,1.3198823805928215,0.0022283865721361034,False
P17,BLK 409/411 PANDAN GARDENS,18436.3162,33454.2597,103.74738396670357,1.3188214674823946,0.005166029857487224,False
P2,BLK 199 PUNGGOL FIELD,36091.6693,42442.0964,103.90602882381455,1.4001046189481625,0.0033780596885831715,False
P3,BLK 101 PUNGGOL FIELD,36063.3675,42259.892,103.90577445865635,1.3984568370825314,0.006164660449165367,False
P34L,PUNGGOL ROAD,36246.7526,42930.9252,103.90742251192135,1.4045253632063053,86.61543776354553,False
P35L,PUNGGOL CENTRAL,36269.0157,42678.4287,103.90762249223593,1.4022418712257227,104.01577450775407,False
P4,BLK 105 EDGEFIELD PLAINS,36046.5051,42123.9201,103.90562289882669,1.3972271617557055,0.004247113990702634,False
P40L,BLK 740 TO 745 PASIR RIS STREET 71,39419.6994,40009.1936,103.93593291083164,1.378101228997388,63.30255225155007,False
P5,BLK 107 PUNGGOL FIELD,36271.1939,42085.2693,103.90764189630674,1.396877554712999,0.00504354566712398,False
P5L,BLK 106A PUNGGOL FIELD,36283.2687,42152.2969,103.90775041709175,1.3974837242799767,68.34956048852347,False
P6,BLK 109 PUNGGOL FIELD,36473.7909,41918.4197,103.90946234340264,1.3953685695565603,0.005884666701062092,False
P6L,BLK 109B PUNGGOL FIELD,36543.1672,41943.8193,103.91008575182195,1.3955982538271992,73.74887569476033,False
P7,BLK 119 EDGEFIELD PLAINS,36140.7994,41924.977,103.90647015288697,1.395427966897407,0.006391344509149951,False
P71L,BLK 684A & 684B EDGEDALE PLAINS,37190.4782,42765.7878,103.91590261360946,1.4030316355351902,108.77723608152903,False
P73L,BLK 229A & 229B SUMANG LANE,34524.5777,42733.2272,103.89194729925192,1.4027378966441444,62.383891294220554,False
P76L,BLK 327A SUMANG WALK,35336.0812,43792.9611,103.8992395945897,1.4123215469010597,109.14214527204575,False
P77L,BLK 659 PUNGGOL EAST,37568.3243,42442.9721,103.91929776382841,1.4001120866706809,103.83218322340285,False
P8,BLK 126 EDGEDALE PLAINS,36635.3349,41792.3558,103.91091390677042,1.394228446238067,0.0051871541455042495,False
P88L,BLK 430 NORTHSHORE DRIVE,36630.6431,44360.7121,103.91087251352258,1.417455716266433,54.297702080664635,False
P89L,BLK 437A NORTHSHORE DRIVE,36745.5336,44568.9948,103.91190496880934,1.419339313044051,112.71526815923922,False
P9,BLK 128 PUNGGOL FIELD WALK,36816.0197,41648.1136,103.91253745829592,1.3929239184124922,0.0050602494046174075,False
Q14,BLK 49 STIRLING ROAD,24533.22,31110.95,103.80216803097181,1.2976307008778907,90.43284912724933,False
Q15,BLK 41/48 STIRLING ROAD,24487.19,31188.56,103.80175442244324,1.298332573143507,0.0038849531984864187,False
Q16,BLK 45 AND 50 STIRLING ROAD,24705.57,31033.88,103.80371667974536,1.2969337257257847,0.0036344086773688047,False
Q17,BLK 52 STIRLING ROAD,24717.58,30953.45,103.80382460327912,1.2962063464606495,0.005169960844708378,False
Q19,BLK 151 MEI LING STREET,24654.5215,30786.998,103.80325801294246,1.294701006605811,69.82997437779065,False
Q2A,BLK 155-164 STIRLING ROAD,24780.1309,30449.3691,103.80438670203392,1.2916476231174177,104.20655655071866,False
Q4,BLK 168A QUEENSWAY,24726.8911,30124.9522,103.8039083538027,1.288713705492311,122.7755556407032,False
Q41,BLK 80 STRATHMORE AVENUE,25318.4336,30747.652,103.80922355228716,1.294345239395992,0.006868163395990433,False
Q48,BLK 150A MEI CHIN ROAD,24682.94,30859.67,103.80351335770989,1.2953582295668464,96.77695643562154,False
Q49,BLK 150A MEI CHIN ROAD,24600.43,30852.65,103.80277197043489,1.2952947342758852,146.61031163784727,False
Q5A,BLKS 166-171 STIRLING ROAD,24644.4805,30393.2754,103.80316783226503,1.2911403172091753,97.2770812798258,False
Q5S,BLK 165-166 STIRLING ROAD,24530.9034,30353.3466,103.80214729898836,1.290779202832364,129.35135343600015,False
Q51,BLK 39 TANGLIN HALT ROAD,24187.6,31144.34,103.79906247903378,1.29793262781623,302.08352230034393,False
Q52,BLK 33-34 TANGLIN HALT ROAD,24170.85,31017.51,103.79891198839482,1.2967856200643266,295.44427524111507,False
Q55,BLK 61/66 COMMONWEALTH DRIVE,23894.27,31228.0,103.79642676862838,1.298689181938898,329.63543377562195,False
Q59,BLK 47/49 TANGLIN HALT ROAD,24023.14,31476.19,103.79758469119295,1.300933741254127,117.6306876344686,False
Q65,BLK 115A COMMONWEALTH DRIVE,24153.2643,31983.7356,103.79875385421042,1.305523820456335,0.0055667877438883295,False
Q65A,BLK 96-111 AND 115 COMMONWEALTH CRESCENT,24418.636,32156.675,103.80113832326735,1.3070878550554548,66.71721758425166,False
Q66,BLK 117 COMMONWEALTH DRIVE,24236.01,32114.32,103.7994973472629,1.3067047897222317,0.005368791687915672,False
Q67,BLK 116-118 COMMONWEALTH CRESCENT,24352.42,32166.07,103.80054334003177,1.3071728123632311,0.004650610778982823,False
Q68,BLK 110 COMMONWEALTH CRESCENT,24181.18,32133.41,103.79900467147296,1.3068774261960954,57.941858510270556,False
Q70,BLK 99/102 COMMONWEALTH CRESCENT,24353.0804,32185.228,103.80054927179171,1.3073460706115319,19.244457416262605,False
Q72,BLK 96 COMMONWEALTH CRESCENT,24391.78,32090.9,103.80089701701297,1.3064930061098052,62.08109062510484,False
Q73,BLK 91/92 COMMONWEALTH DRIVE,24335.5387,32064.3962,103.80039166552652,1.3062533085068184,0.003941339878290063,False
Q75M,BLK 10A HOLLAND DRIVE,23590.6968,32292.0387,103.79369887834397,1.3083119292817045,0.00404259722814663,False
Q77M,BLK 18 HOLLAND DRIVE,23403.3645,32654.8683,103.79201555445752,1.3115932040321523,0.00507498940669912,False
Q8,BLK 19/23A/23B QUEENS CLOSE,24244.0036,30732.3137,103.79956933961464,1.294206414375911,0.004677811824009673,False
Q80,BLK 45/46/47 HOLLAND DRIVE,23479.7213,32316.8703,103.79270170688443,1.308536481409173,113.46083797489908,False
Q81,BLK 43 HOLLAND DRIVE,23531.2041,32206.3235,103.7931643203566,1.3075367428679028,104.5195695111085,False
Q84,BLK 2/4/6/31/32 HOLLAND CLOSE,23921.707,32122.75,103.79667318529319,1.3067809877783425,0.0021225663563665623,False
Q85,NORTH BUONA VISTA ROAD,23406.71,32283.49,103.7920456703824,1.3082345910446556,183.70901886342924,False
Q86,BLK 148A MEI LING STREET,24722.8381,30771.7904,103.80387186857219,1.2945634816894256,0.00403738724380989,False
Q87,BLK 5A HOLLAND CLOSE,23873.3239,32354.7312,103.79623840948672,1.3088789371038378,0.004251014157503729,False
Q88,BLK 19A QUEEN'S CLOSE,24354.2159,30597.8694,103.80055965992032,1.2929905606576144,174.06407154383047,False
Q89,BLK 7B COMMONWEALTH AVENUE,23741.0378,32063.6114,103.79504979530866,1.3062461348732033,0.003905794923837819,False
Q92,BLK 82 STRATHMORE AVENUE,25236.2422,30797.7383,103.80848502285858,1.2947981950673075,49.316646357937174,False
Q93,BLK 83 STRATHMORE AVENUE,25189.3828,30813.4336,103.80806396955144,1.2949401336399393,0.005036465691990482,False
Q94,BLK 102 COMMONWEALTH CRESCENT,24354.3978,32217.4868,103.80056110547294,1.3076378079345679,51.653705877207564,False
Q95,BLK 98 COMMONWEALTH CRESCENT,24433.0873,32115.9271,103.8012681797189,1.3067193471401597,94.90792769168525,False
Q96,BLK 181-184 STIRLING ROAD,24782.1998,30858.4456,103.80440525007499,1.2953471669289232,105.22168627449265,False
Q97,BLK 64 COMMONWEALTH DRIVE,24000.9896,31284.4381,103.79738568437071,1.2991996020608594,278.4122106997569,False
Q98,BLK 55 COMMONWEALTH DRIVE,23989.771,31078.5446,103.79728490662406,1.2973375726157717,430.22624938458443,False
Q99,BLK 89 COMMONWEALTH DRIVE,24191.1767,31958.4905,103.79909451795835,1.3052955173997691,45.514539825721194,False
RCM,BLK 638 VEERASAMY ROAD,30452.1642,32170.1999,103.85535244045651,1.3072102800045216,0.005009223004301675,False
RC1,BLK 101/102 JALAN RAJAH,30029.3828,34529.4805,103.85155370374817,1.328546809837197,0.0011685048744461265,False
RC2,BLK 103/104 JALAN RAJAH,30198.2024,34434.491,103.85307063417073,1.3276877467528554,0.006427914925017172,False
RC3,BLK 105/108 JALAN RAJAH,30364.4121,34500.5937,103.85456412458848,1.3282855436779146,0.005563695214154869,False
RHM,BLK 88A REDHILL CLOSE,26359.4531,29876.1692,103.81857760519341,1.2864639274830016,0.0031046025850556846,False
RHM2,BLK 70A REDHILL CLOSE,26173.5652,29936.3581,103.81690732416628,1.2870082444741207,0.005618350990564432,False
RHM3,BLK 73 REDHILL ROAD,26214.2901,30036.7081,103.81727324816993,1.2879157769529934,0.005927343883576229,False
RHM4,BLK 74 REDHILL ROAD,26052.2467,30044.7806,103.815817221734,1.2879887721540044,0.003920934256497012,False
RHS,BLK 75A/B REDHILL ROAD,26029.8967,30077.9357,103.81561639580673,1.2882886138255252,40.054031857815744,False
SAM,BLK 60A STRATHMORE AVENUE,25613.7877,30550.6392,103.8118774506864,1.2925635490008873,0.007716630236394753,False
SAM2,BLK 61 STRATHMORE AVENUE,25513.9562,30707.2765,103.81098041001111,1.2939801137911928,3.340517392435624,False
SB1,BLK 306B CANBERRA ROAD,26746.7947,47569.9618,103.82205727914038,1.446480287012054,0.0027275533199416415,False
SB10,BLK 481A SEMBAWANG DRIVE,26005.1646,48235.1526,103.81539294605052,1.452495987454693,0.005297892647764087,False
SB11,BLK 476A SEMBAWANG DRIVE,26146.3836,48155.5365,103.81666194814848,1.4517759781995072,0.005866785805452726,False
SB12,BLK 424A CANBERRA ROAD,26413.575,48309.133,103.81906292608271,1.4531650655885606,0.004792905607700919,False
SB13,BLK 404A ADMIRALTY LINK,26120.0717,48440.4225,103.8164254897944,1.4543523817123178,0.0023246313158611846,False
SB14,BLK 406A SEMBAWANG DRIVE,26232.1094,48224.2405,103.81743227735917,1.4523973177575265,0.003193901189516425,False
SB15,BLK 358A ADMIRALTY DRIVE,26149.9066,47840.5307,103.8166936266958,1.4489271805752448,0.003664659427097956,False
SB16,BLK 339 SEMBAWANG CLOSE,26218.5396,47769.2359,103.81731036780363,1.4482824208020346,0.004254835414112894,False
SB17,BLK 504 MONTREAL DRIVE,26928.4878,48059.5679,103.82368995407141,1.4509081142282274,0.005337100674294042,False
SB18,BLK 469/469A/469B ADMIRALTY DRIVE,25816.924,47840.9691,103.81370144290932,1.4489311212031635,0.005312696941768117,False
SB19,BLK 501 WELLINGTON CIRCLE,26668.9418,48135.1503,103.82135766637313,1.4515916427534201,0.006037645738538156,False
SB2,BLK 316A SEMBAWANG VISTA,26573.7982,47566.4296,103.82050273329794,1.4464483347703572,3.0647032803519867,False
SB20,BLK 505 CANBERRA LINK,26796.9569,47989.2006,103.82250801852724,1.4502717325718189,3.1525249563687563,False
SB21,BLK 467/467A/467B ADMIRALTY DRIVE,25876.3743,48156.1255,103.81423563978659,1.4517812855899763,0.004697046157005126,False
SB22,BLK 351 CANBERRA ROAD,26549.9373,48088.2577,103.8202882923335,1.4511675571821525,0.004828363851951651,False
SB23,BLK 354 ADMIRALTY DRIVE,26338.6026,47963.0686,103.81838924290274,1.4500353806754083,0.0052230012027147145,False
SB24,BLK 506 WELLINGTON CIRCLE,26910.8423,48226.4033,103.82353138485568,1.452416912231222,3.872344007592554,False
SB25,BLK 588 MONTREAL DRIVE,27050.5673,47980.1685,103.82478696492069,1.4501900593556536,21.184423276517975,False
SB26,BLK 484A ADMIRALTY LINK,25986.3619,48674.0283,103.81522395296497,1.4564650180938121,0.005593871510121844,False
SB27,BLK 492A ADMIRALTY LINK,26228.1281,48691.4308,103.81739647167652,1.456622416476304,0.003637157404008544,False
SB28,BLK 482A ADMIRALTY LINK,26032.4828,48496.9223,103.81563840952437,1.4548633392563763,0.004483873435718299,False
SB29,BLK 508 WELLINGTON CIRCLE,26527.1938,48294.3119,103.82008390804212,1.4530310352110807,0.004009076489754562,False
SB3,BLK 325A SEMBAWANG CRESCENT,26381.2626,47401.3802,103.81877261852777,1.4449556774576735,6.401476647279177,False
SB30,BLK 466 SEMBAWANG DRIVE,25798.9394,48563.7941,103.81353977631429,1.4554680859085,0.003059220117530894,False
SB31,BLK 463 SEMBAWANG DRIVE,25908.3774,48570.2721,103.81452318921048,1.4555266790492731,0.00261580328072091,False
SB32,BLK 591 MONTREAL LINK,27220.487,47999.719,103.82631386478512,1.4503668722544232,0.004976347908994968,False
SB33,BLK 592 MONTREAL LINK,27345.0145,48093.3785,103.82743286825053,1.451213897941924,0.003531588679051598,False
SB34,BLK 462 SEMBAWANG DRIVE,25796.9155,48472.7851,103.81352159666459,1.4546450335090684,0.003737887154639105,False
SB35,BLK 120 CANBERRA CRESCENT,27808.9467,47485.5107,103.83160177449474,1.4457165694498084,0.004417510502824395,False
SB36,BLK 121 CANBERRA STREET,28073.8648,47675.4504,103.83398232747933,1.447434315699565,0.0035129175804328346,False
SB37,BLK 106 CANBERRA STREET,27935.4647,47865.1427,103.832738663608,1.4491498239714493,0.004837114201932615,False
SB38,BLK 129 CANBERRA STREET,27930.3532,47366.8059,103.83269273289403,1.4446430469011298,0.006358792297323294,False
SB39,BLK 108 CANBERRA WALK,27876.1108,47714.037,103.83220530968347,1.4477832787068887,0.002596466015365986,False
SB4,BLK 313A SEMBAWANG DRIVE,26659.5337,47304.5182,103.82127316472263,1.4440797074466718,0.004002078067274043,False
SB40,BLK 115 CANBERRA WALK,27486.3855,47524.8095,103.82870324072329,1.4460719694425144,0.005651355874655789,False
SB41,BLK 361 SEMBAWANG CRESCENT,25822.6138,47537.0937,103.81375259506194,1.44618298305479,0.0019591564896630823,False
SB42,BLK 365 SEMBAWANG CRESCENT,26101.4401,47336.1969,103.81625814051424,1.4443661657599065,0.005888011109334527,False
SB43,BLK 117 CANBERRA CRESCENT,27622.2732,47414.3118,103.82992432847776,1.4450726705345538,0.9899866827308258,False
SB44,BLK 102 CANBERRA STREET,27863.2115,48161.217,103.83208939433696,1.4518274120761177,0.0014805196382722697,False
SB45,BLK 132 CANBERRA VIEW,27715.1491,47227.684,103.83075891243477,1.4433848775494968,0.0028487205473401605,False
SB46,BLK 126 CANBERRA STREET,28115.5097,47515.5307,103.83435654794057,1.445988059863485,0.006940153270690227,False
SB47,BLK 109 CANBERRA WALK,27602.6159,47803.8074,103.82974768261455,1.4485951270246518,0.003566859463012379,False
SB48,BLK 379 CANBERRA DRIVE,27470.2691,46942.6637,103.82855842980685,1.4408072537778018,376.1955090911589,False
SB49,BLK 374 CANBERRA DRIVE,27465.4163,47350.3343,103.82851481491173,1.444494078679443,168.1353127727237,False
SB5,BLK 322A SEMBAWANG CLOSE,26317.2063,47530.1084,103.81819700149273,1.4461198447407133,0.0049689825308798985,False
SB50,BLK 371 SEMBAWANG AVENUE 1,26719.0817,47120.4806,103.82180827068633,1.4424153409954463,194.0561777112463,False
SB6,BLK 306A CANBERRA ROAD,26802.1975,47444.0071,103.8225551339067,1.44534120088779,0.0037649337526228076,False
SB7,BLK 336A SEMBAWANG CRESCENT,25962.1661,47586.3759,103.81500660782467,1.4466286838914626,0.0019878311670940628,False
